simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,Category lv1,Category lv2,Category lv3,picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand
DE262ELAACOKI8ANID-28267034,Dell Inspiron 14-3467 - Intel Core i3-6006 - 4GB - 500GB - VGA - 14 inch  - Ubuntu Linux - Hitam,6199999,5899000,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-21710312-251476aaeb940bf218ed2f0667b189d7-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-3467-intel-core-i3-6006-4gb-500gb-vga-14-ubuntu-linux-hitam-21301712.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACOKKCANID-28267110,Dell Inspiron 14-5468 - Intel Core I5-7200 - 4GB - 500GB - VGA - 14 inch  - Windows 10 - Black Texture,12000000,8599000,28,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-88710312-7ed7c531d4cf209c7d6f34740e4e1c50-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-5468-intel-core-i5-7200-4gb-500gb-vga-14-windows-10-black-texture-21301788.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACOKMQANID-28267196,Dell Inspiron 15-5567 - Intel Core i5-7200 - 8GB - 1TB - VGA 2GB - 15.6 inch  - Windows 10 SL - Putih,13999000,11399000,19,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-47810312-1d17137991d9935b60852268bcd8946c-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-15-5567-intel-core-i5-7200-8gb-1tb-vga-2gb-156-windows-10-sl-putih-21301874.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACOKUFANID-28267473,Dell XPS 13 - 13.3 inch  - Intel Core i5-6200 - 8GB RAM - Windows 10 - Silver,24999999,21285000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-15120312-405fe45e389f2e068d66ca46a3a09570-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-xps-13-133-intel-core-i5-6200-8gb-ram-windows-10-silver-21302151.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACV6P7ANID-28580331,Dell Inspiron 14-5468 - Intel Core I7-7500 - 4GB - 1TB - VGA - 14 inch  - Windows 10 - Black Tecture,12999999,10889000,16,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-11401612-7ed7c531d4cf209c7d6f34740e4e1c50-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-5468-intel-core-i7-7500-4gb-1tb-vga-14-windows-10-black-tecture-21610411.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACV9OPANID-28584201,Dell Inspiron 5459 Corei5-6200-Ram4gb-Hdd500gb Vga 2gb-Win10,9950000,9635000,3,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-18241612-8584527ebb9268335e4ead07a27bbb2a-product.jpg,http://id-live-01.slatic.net/p/2/image-18241612-14dcd78341b09f4c79842d3bcc8da618-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-5459-corei5-6200-ram4gb-hdd500gb-vga-2gb-win10-21614281.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACXC7IANID-28682024,Dell Inspiron 14-5468 - Intel Core I7-7500 - 4GB - 1TB - VGA - 14 inch  - Windows 10 - Silver,12999999,10889000,16,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-26801712-d8668bcc8773b0b85014a332dc339496-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-5468-intel-core-i7-7500-4gb-1tb-vga-14-windows-10-silver-21710862.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAACXCEPANID-28682296,Dell Inspiron 14-5459 - Intel Core i5-6200 - 4GB RAM - Windows 10 - Hitam,10999999,9399000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-12111712-7d69e99555c11e5de06e04534ab2f7b6-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-5459-intel-core-i5-6200-4gb-ram-windows-10-hitam-21711121.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAD87DAANID-29233742,Dell Inspiron 14-3458 - Intel Core i3-5005 - 4GB RAM - VGA - Linux,6699999,5699000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-60871222-60eea60e8eec0096c419815392362191-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-3458-intel-core-i3-5005-4gb-ram-vga-linux-22217806.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAD87E3ANID-29233773,Dell Inspiron 14-3458 - Intel Core i3-5005 - 4GB RAM - VGA - Linux,6699999,5699000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-53871222-4d63d0858af68acdbd7ab9617f19d41a-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-3458-intel-core-i3-5005-4gb-ram-vga-linux-22217835.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAADFQ9XANID-29709637,Dell XPS 15 - RAM 16GB - Intel Core i7 7700HQ - SSD 512GB - 15.6 inch  FHD - Silver,25799000,25200000,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-10986522-f9c76b430361fad0aa8033170d91a9f7-product.jpg,http://id-live-01.slatic.net/p/2/image-10986522-d628b50bb4d7a1e79cffa2dcce240f5b-product.jpg,http://id-live-01.slatic.net/p/2/image-10986522-a6fd9395fb7b99f77b6f22f9aa229f90-product.jpg,http://id-live-01.slatic.net/p/2/image-10986522-931566078ab481a3827c7b5ac850d92a-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-xps-15-ram-16gb-intel-core-i7-7700hq-ssd-512gb-156-fhd-silver-22568901.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAADRYUCANID-30377593,DELL Inspiron 13-5378 - RAM 8GB - Intel Core i5 7200U - 13.3 inch  Full HD Touch - Win10 - Gray,16000000,12300000,23,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-67893132-e12e0962ea674dba802cd065df8f361f-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-13-5378-ram-8gb-intel-core-i5-7200u-133-full-hd-touch-win10-gray-23139876.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAADRYXXANID-30377758,DELL Pandora Gaming 15-7559 - RAM 8GB - Intel Core i7-6700HQ - GTX960-4GB - 15.6 inch  4K Ultra HD Touch - Win10 - Black,14999000,13900000,7,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-50004132-43aa26d291a403f83bc55bad0b0496ee-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-pandora-gaming-15-7559-ram-8gb-intel-core-i7-6700hq-gtx960-4gb-156-4k-ultra-hd-touch-win10-black-23140005.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAADYMAVANID-30772547,Dell Inspiron 15-7567 - i7 7700HQ/ 8GB/ 256GB SSD + 1TB HDD/ GTX1050Ti 4GB/ W10/ 15.6 inch FHD,16399000,16399000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-51205432-7dd7a1a5114a63006e06c0f6c87b018e-product.jpg,http://id-live-01.slatic.net/p/2/image-51205432-5b90548ced7a55b0c9260d35808a1528-product.jpg,http://id-live-01.slatic.net/p/2/image-51205432-1304bff262874b9893b3a426a606c7fb-product.jpg,http://id-live-01.slatic.net/p/2/image-51205432-e7f92b900433133e27131d3ad737a93b-product.jpg,http://id-live-01.slatic.net/p/2/image-51205432-83251aa406c1e3d5ec170b783d1f2721-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-15-7567-i7-7700hq-8gb-256gb-ssd-1tb-hdd-gtx1050ti-4gb-w10-156fhd-23450215.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAADYV1VANID-30787888,DELL XPS 15-7700HQ-16GB-512GB Infinity Display Silver,25999000,25999000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-55516432-629e0ba5bac57609a1fae8d6b3139edd-product.jpg,http://id-live-01.slatic.net/p/2/image-55516432-786f21e392de2d1b4f1876137938d613-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-xps-15-7700hq-16gb-512gb-infinity-display-silver-23461555.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAE16XSANID-30928046,DELL Inspiron 14 7447 (Core i7-4720HQ) with 4GB VRAM - Black,14143500,14143500,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-27207532-6bc8df45965bbc1e8d1f8432c568c357-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-14-7447-core-i7-4720hq-with-4gb-vram-black-23570272.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAEHSNIANID-32042149,Dell Inspiron 7567 [Ci5-7300HQ/ 4GB- 1TB/ GTX 4GB/ Windows 10] Hitam,12150000,12150000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-01944342-05bab8ce965a2541c7c35c9ba458ded0-product.jpg,http://id-live-01.slatic.net/p/2/image-01944342-4e02a053728c3711888335ec8b806c46-product.jpg,http://id-live-01.slatic.net/p/2/image-01944342-06f4d7fcd698382dbbddfac9bc64dd0e-product.jpg,http://id-live-01.slatic.net/p/2/image-01944342-9bacb6835b80dae794c33f7d8d1d8028-product.jpg,http://id-live-01.slatic.net/p/2/image-01944342-5fb63de8e902606d110a0f778db3a09d-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-7567-ci5-7300hq-4gb-1tb-gtx-4gb-windows-10-hitam-24344910.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAEHSVAANID-32042516,Dell Inspiron 15-7567 - Intel Core i5-7300 - 4GB - 1TB - VGA - 15.6 inch  - Windows 10 - Hitam,12699000,12490008,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-09154342-e4430066460ba2828238383ec336f952-product.jpg,http://id-live-01.slatic.net/p/2/image-09154342-2c1c9e32a33408516d1775eaab668bcd-product.jpg,http://id-live-01.slatic.net/p/2/image-09154342-5ce2277897ddcb05fbec667c9e39ed24-product.jpg,http://id-live-01.slatic.net/p/2/image-09154342-fdc6760a4d868e06ded2ec7b4843e623-product.jpg,http://id-live-01.slatic.net/p/2/image-09154342-33ee4927a5cd48d1b329581cdd507f27-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-15-7567-intel-core-i5-7300-4gb-1tb-vga-156-windows-10-hitam-24345190.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAEQYE6ANID-32635573,DELL Inspiron 15-7567 Notebook INS15.7567.I5.W10.RD - Windows 10 - RED,13479000,13479000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-45227742-210af9b7bc329f7d8e81f0748c1e952f-product.jpg,http://id-live-01.slatic.net/p/2/image-45227742-5435924037b7b7b311cc2acdeb6ddd89-product.jpg,http://id-live-01.slatic.net/p/2/image-45227742-29a31d0dbd7bdb9d40de6943a7d19e19-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-15-7567-notebook-ins157567i5w10rd-windows-10-red-24772254.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAF2UJ8ANID-33412110,Dell - Notebook Inspiron 15 7567 - 15.6 inch  - Intel Core i7-7700HQ - 8GB/ 500GB + 128GB SSD - Hitam - Include Kaspersky Anti Virus 6bln,16750000,16050000,4,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-42172352-4050fba55262fb04bb0b29b1a762b123-product.jpg,http://id-live-01.slatic.net/p/2/image-42172352-52239c0e9d9fc8faa913776fc4258b74-product.jpg,http://id-live-01.slatic.net/p/2/image-42172352-6fcf13813bc87c692ccbe953f1c98612-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-notebook-inspiron-15-7567-156-intel-core-i7-7700hq-8gb-500gb-128gb-ssd-hitam-include-kaspersky-anti-virus-6bln-25327124.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAF7UY4ANID-33728866,DELL Pandora Gaming 15-7566-8GB-128GB-500GB Black,13999000,13700000,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-04906552-e62f368e7e529a723d2587a46eed0635-product.jpg,http://id-live-01.slatic.net/p/2/image-04906552-d3355e4190ff67e70b64d0eae048b7c1-product.jpg,http://id-live-01.slatic.net/p/2/image-04906552-6ef54e4d88613e099b66d007f3f959bf-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-pandora-gaming-15-7566-8gb-128gb-500gb-black-25560940.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAF7UYBANID-33728873,DELL Inspiron 15-5565-AMD A12 9700P-8GB-1TB Gray,6799000,6500000,4,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-74906552-ebbef203d70cc23d0453e5b021b914ba-product.jpg,http://id-live-01.slatic.net/p/2/image-74906552-2f12cc0d78afcdd2836d75b84c1a6806-product.jpg,http://id-live-01.slatic.net/p/2/image-74906552-5faed87d88371072fabddb677704e7cf-product.jpg,http://id-live-01.slatic.net/p/2/image-74906552-41643b9100d3a6ca24e6e509fa19082b-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-inspiron-15-5565-amd-a12-9700p-8gb-1tb-gray-25560947.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAFE3VLANID-34117362,DELL Pandora Gaming 15-7567 - RAM 8GB - Intel Core i7 7700HQ - GTX1050Ti-4GB - 15.6 inch  - Win10 - Black,15000000,14700000,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-94425852-7194cacb9e0c19c662aff2e7631a890e-product.jpg,http://id-live-01.slatic.net/p/2/image-94425852-d3355e4190ff67e70b64d0eae048b7c1-product.jpg,http://id-live-01.slatic.net/p/2/image-94425852-f91ee96a30a165e8ec6a9aa4352c92cb-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-pandora-gaming-15-7567-ram-8gb-intel-core-i7-7700hq-gtx1050ti-4gb-156-win10-black-25852449.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
DE262ELAAFIYOYANID-34462181,DELL ALIENWARE 16GB 1TB 256SSD GTX1070 8GB W10 FHD,29900000,29900000,0,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-01097062-f1491b3ff1570f21be3f44ab5f3bd645-product.jpg,http://id-live-01.slatic.net/p/2/image-01097062-cb6d4e02f98407416889b36169b4b62b-product.jpg,http://id-live-01.slatic.net/p/2/image-01097062-dc96ffe0606b5f2b66113eb0d02b7c77-product.jpg,http://id-live-01.slatic.net/p/2/image-01097062-266e504105fe4aa49521341cb479e76a-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fdell-alienware-16gb-1tb-256ssd-gtx1070-8gb-w10-fhd-26079010.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Dell
GI373ELAACGX0GANID-27861017,Gigabyte Sabre 15-P45G - Intel Core i7-7700HQ - RAM 8GB - 1TB+128GB - Nvidia GTX 1050 GDDR5 - 15.6 inch  - Windows 10 - Hitam,15599000,14599000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-27644902-d995c47b38c4a3146e08be7267b3aded-product.jpg,http://id-live-01.slatic.net/p/2/image-27644902-6b7b06d6ae61051a153c2e0d8766956b-product.jpg,http://id-live-01.slatic.net/p/2/image-27644902-d0e94540275a85b2e1a12d4c3d05094f-product.jpg,http://id-live-01.slatic.net/p/2/image-27644902-2775c8cdfc89e9a00dc45d485c52362d-product.jpg,http://id-live-01.slatic.net/p/2/image-27644902-f2fecb9f3762549e9874bc5ad5833b32-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fgigabyte-sabre-15-p45g-intel-core-i7-7700hq-ram-8gb-1tb128gb-nvidia-gtx-1050-gddr5-156-windows-10-hitam-20944672.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Gigabyte
GI373ELAADY1Y1ANID-30742653,Gigabyte Sabre 15 - i7 7700HQ/ 8GB/ 1TB/ GTX1050 2GB/ DOS/ RGB KEYBOARD/ 15.6 inch FHD,13399000,12799000,4,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-33832432-5e7b86c6c9e4c36846e84dd7dee7ea95-product.jpg,http://id-live-01.slatic.net/p/2/image-33832432-2eca86e8bcb19b000e389e9497914371-product.jpg,http://id-live-01.slatic.net/p/2/image-33832432-85e20120fb6ba0d9c3d87ec589af15fa-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fgigabyte-sabre-15-i7-7700hq-8gb-1tb-gtx1050-2gb-dos-rgb-keyboard-156fhd-23423833.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Gigabyte
